seed,sl_model,rr_multiple,composition,n_symbols,gate,n_gates,n_trades,trades_per_year,win_pct,sl_pct,expectancy_r,max_losing_streak,profit_factor
ATR1,SL_ATR_1_0,2.0,grp_aud_bloc_per_sym,5,bars_between_retest_and_break<=4,1,932,133.2,0.3691,0.6309,0.1073,13,1.17
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,break_close_location>=0.65 & max_retest_penetration_atr<=1.25,2,2615,373.8,0.369,0.6302,0.1081,16,1.172
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,break_close_location>=0.75,1,2466,352.5,0.369,0.6302,0.1082,16,1.172
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_open,7,htf_range_size_mid_atr>=10,1,840,120.1,0.369,0.631,0.1071,15,1.17
ATR1,SL_ATR_1_0,2.0,grp_gbp_pairs_per_sym,6,distance_to_next_htf_obstacle_atr>=0.25,1,786,112.4,0.369,0.631,0.1069,12,1.169
ATR1,SL_ATR_1_0,2.0,top10_win_2ndwin,10,bars_between_retest_and_break<=4,1,2055,293.8,0.3689,0.6302,0.1079,15,1.171
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,distance_from_last_impulse_atr>=1.5,1,927,132.5,0.3689,0.63,0.1088,18,1.173
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,signal_candle_opposite_extreme_atr>=0.35,1,3297,471.3,0.3688,0.6303,0.1079,15,1.171
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,signal_candle_opposite_extreme_atr>=0.25,1,1101,157.4,0.3688,0.6294,0.1087,12,1.173
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,bars_between_retest_and_break<=4,1,1014,145.0,0.3688,0.6292,0.1092,14,1.173
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=2,1,892,127.5,0.3688,0.6312,0.1065,15,1.169
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=2 & signal_candle_opposite_extreme_atr>=0.35,2,2533,362.1,0.3687,0.6301,0.1081,16,1.171
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,max_retest_penetration_atr<=1.0,1,2346,335.4,0.3687,0.6304,0.1073,17,1.17
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,1839,262.9,0.3687,0.6302,0.1075,16,1.171
ATR1,SL_ATR_1_0,2.0,all_london_open,21,aoi_near_edge_atr>=0.5,1,849,121.4,0.3687,0.6313,0.106,12,1.168
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,break_close_location>=0.7 & max_retest_penetration_atr<=1.25,2,2290,327.4,0.3686,0.631,0.1061,17,1.168
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,1899,271.5,0.3686,0.6303,0.1079,18,1.171
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,max_retest_penetration_atr<=1.0 & signal_candle_opposite_extreme_atr>=0.5,2,1823,260.6,0.3686,0.6314,0.1059,16,1.168
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,1652,236.2,0.3686,0.6314,0.1059,20,1.168
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,htf_range_size_mid_atr>=10 & distance_to_next_htf_obstacle_atr>=0.25,2,3395,485.3,0.3685,0.6309,0.1063,25,1.168
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,1680,240.2,0.3685,0.6304,0.107,13,1.17
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=2 & aoi_near_edge_atr>=0.25,2,1574,225.0,0.3685,0.6309,0.1066,16,1.169
ATR1,SL_ATR_1_0,2.0,all_london_open,21,distance_to_next_htf_obstacle_atr>=0.25 & aoi_near_edge_atr>=0.25,2,1053,150.5,0.3685,0.6315,0.1054,10,1.167
ATR1,SL_ATR_1_0,2.0,all_london_open,21,aoi_near_edge_atr>=0.25 & distance_to_next_htf_obstacle_atr>=0.25,2,1053,150.5,0.3685,0.6315,0.1054,10,1.167
ATR1,SL_ATR_1_0,2.0,grp_high_vol_ny_open,6,htf_range_size_mid_atr>=10,1,833,119.1,0.3685,0.6303,0.1067,13,1.169
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,2617,374.1,0.3684,0.6309,0.1061,17,1.168
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=1,1,2356,336.8,0.3684,0.6303,0.1073,14,1.17
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london_ny,6,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,1246,178.1,0.3684,0.6316,0.1051,12,1.166
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,distance_to_next_htf_obstacle_atr>=0.75,1,1197,171.1,0.3684,0.6307,0.1068,13,1.169
ATR1,SL_ATR_1_0,2.0,grp_aud_bloc_per_sym,5,aoi_far_edge_atr>=1.0,1,999,142.8,0.3684,0.6316,0.1051,14,1.166
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,931,133.1,0.3684,0.6294,0.1082,12,1.172
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_ny,7,break_close_location>=0.65 & max_retest_penetration_atr<=1.25,2,1428,204.1,0.3683,0.6303,0.1069,19,1.17
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,aoi_far_edge_atr>=1.5 & bars_between_retest_and_break<=3,2,926,132.4,0.3683,0.6317,0.1048,13,1.166
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,858,122.7,0.3683,0.6317,0.1049,12,1.166
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_ny,5,max_retest_penetration_atr<=1.5,1,706,100.9,0.3683,0.6317,0.1048,17,1.166
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,2602,372.0,0.3682,0.6311,0.1056,17,1.167
ATR1,SL_ATR_1_0,2.0,top21_win,21,distance_to_next_htf_obstacle_atr>=1.0,1,1051,150.2,0.3682,0.6318,0.1047,16,1.166
ATR1,SL_ATR_1_0,2.0,top21_exp,21,distance_to_next_htf_obstacle_atr>=1.0,1,1051,150.2,0.3682,0.6318,0.1047,16,1.166
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,distance_to_next_htf_obstacle_atr>=0.25,1,831,118.8,0.3682,0.6294,0.1079,11,1.171
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london_ny,6,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,1149,164.3,0.3681,0.6319,0.1044,11,1.165
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,853,121.9,0.3681,0.6319,0.1043,15,1.165
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london,5,max_retest_penetration_atr<=1.25,1,747,106.8,0.3681,0.6319,0.1044,21,1.165
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,distance_to_next_htf_obstacle_atr>=0.25 & signal_candle_opposite_extreme_atr>=0.35,2,3166,452.6,0.368,0.6311,0.1054,22,1.167
ATR1,SL_ATR_1_0,2.0,grp_gbp_pairs_per_sym,6,bars_between_retest_and_break<=4,1,970,138.7,0.368,0.632,0.1041,12,1.165
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,max_retest_penetration_atr<=1.25,1,962,137.5,0.368,0.6299,0.1067,12,1.169
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,731,104.5,0.368,0.632,0.104,20,1.165
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,distance_to_next_htf_obstacle_atr>=0.25 & max_retest_penetration_atr<=1.25,2,2783,397.8,0.3679,0.6313,0.1048,22,1.166
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,distance_from_last_impulse_atr>=0.5,1,2006,286.8,0.3679,0.6316,0.1046,21,1.166
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,no_gate,0,1117,159.7,0.3679,0.6303,0.1063,12,1.169
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,810,115.8,0.3679,0.6321,0.1037,15,1.164
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,break_close_location>=0.75,1,957,136.8,0.3678,0.6322,0.1034,16,1.164
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,break_close_location>=0.65,1,3345,478.2,0.3677,0.6314,0.1045,17,1.166
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=3,1,963,137.7,0.3676,0.6324,0.1028,15,1.163
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,break_close_location>=0.7,1,827,118.2,0.3676,0.6312,0.1038,15,1.164
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,2996,428.3,0.3675,0.6315,0.104,23,1.165
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=2 & break_close_location>=0.5,2,2438,348.5,0.3675,0.6313,0.1045,16,1.165
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,distance_to_next_htf_obstacle_atr>=0.25 & distance_from_last_impulse_atr>=0.5,2,1595,228.0,0.3674,0.632,0.1033,16,1.164
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,distance_from_last_impulse_atr>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1595,228.0,0.3674,0.632,0.1033,16,1.164
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_open,7,bars_between_retest_and_break<=4,1,724,103.5,0.3674,0.6326,0.1022,13,1.162
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=2 & break_close_location>=0.65,2,2543,363.5,0.3673,0.6315,0.1037,12,1.164
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=2,1,2740,391.7,0.3672,0.6318,0.1032,18,1.163
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,915,130.8,0.3672,0.6328,0.1016,22,1.161
ATR1,SL_ATR_1_0,2.0,grp_high_vol_ny_open,6,max_retest_penetration_atr<=1.5,1,749,107.1,0.3672,0.6315,0.1026,12,1.162
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=2 & aoi_far_edge_atr>=1.5,2,2343,334.9,0.3671,0.6329,0.1012,12,1.16
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,distance_to_next_htf_obstacle_atr>=0.75,1,1814,259.3,0.3671,0.6323,0.1024,15,1.162
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,1125,160.8,0.3671,0.6329,0.1013,20,1.16
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_london_ny,5,trend_age_impulses>=5,1,1016,145.2,0.3671,0.6319,0.1034,13,1.164
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,signal_candle_opposite_extreme_atr>=0.25,1,3464,495.2,0.3669,0.6322,0.1021,17,1.162
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,bars_between_retest_and_break<=3,1,2968,424.3,0.3669,0.6321,0.1023,20,1.162
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,785,112.2,0.3669,0.6306,0.1041,20,1.165
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_ny,5,break_close_location>=0.5,1,755,107.9,0.3669,0.6318,0.1033,16,1.164
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,trend_age_impulses>=5,1,1674,239.3,0.3668,0.6332,0.1004,17,1.158
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,897,128.2,0.3668,0.6332,0.1003,14,1.158
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=1,1,897,128.2,0.3668,0.631,0.1033,15,1.164
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,signal_candle_opposite_extreme_atr>=0.5,1,2891,413.3,0.3667,0.633,0.1007,17,1.159
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london_ny,6,distance_to_next_htf_obstacle_atr>=0.25 & aoi_near_edge_atr>=0.25,2,990,141.5,0.3667,0.6333,0.1,13,1.158
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london_ny,6,aoi_near_edge_atr>=0.25 & distance_to_next_htf_obstacle_atr>=0.25,2,990,141.5,0.3667,0.6333,0.1,13,1.158
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_open,7,signal_candle_opposite_extreme_atr>=0.25,1,840,120.1,0.3667,0.6333,0.1,15,1.158
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,bars_between_retest_and_break<=3 & distance_to_next_htf_obstacle_atr>=0.25,2,739,105.6,0.3667,0.6306,0.1038,15,1.165
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,aoi_far_edge_atr>=2.0,1,862,123.2,0.3666,0.6334,0.0998,14,1.158
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=2 & signal_candle_opposite_extreme_atr>=0.35,2,851,121.7,0.3666,0.6334,0.0999,14,1.158
ATR1,SL_ATR_1_0,2.0,grp_high_vol_per_sym,6,distance_from_last_impulse_atr>=0.5,1,761,108.8,0.3666,0.6334,0.0999,15,1.158
ATR1,SL_ATR_1_0,2.0,all_london_open,21,trend_age_impulses>=5,1,1801,257.5,0.3665,0.6335,0.0994,21,1.157
ATR1,SL_ATR_1_0,2.0,all_london_open,21,break_close_location>=0.7 & max_retest_penetration_atr<=1.25,2,1405,200.9,0.3665,0.6335,0.0996,17,1.157
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,distance_to_next_htf_obstacle_atr>=1.0,1,1315,188.0,0.3665,0.6327,0.101,14,1.16
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,max_retest_penetration_atr<=1.0,1,783,111.9,0.3665,0.6309,0.1031,12,1.163
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,break_close_location>=0.5,1,3182,454.9,0.3664,0.6326,0.1008,14,1.159
ATR1,SL_ATR_1_0,2.0,grp_high_vol_ny,6,aoi_far_edge_atr>=1.5,1,726,103.8,0.3664,0.6336,0.0992,11,1.157
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,no_gate,0,3546,506.9,0.3663,0.6328,0.1003,17,1.159
ATR1,SL_ATR_1_0,2.0,top5_tpy,5,bars_between_retest_and_break<=4,1,1021,146.0,0.3663,0.6337,0.0989,15,1.156
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,signal_candle_opposite_extreme_atr>=0.35,1,1065,152.2,0.3662,0.6319,0.1011,12,1.16
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,htf_range_size_mid_atr>=15,1,3876,554.1,0.3661,0.6339,0.0983,21,1.155
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,max_retest_penetration_atr<=1.25,1,2822,403.4,0.3661,0.6332,0.0991,17,1.157
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,distance_to_next_htf_obstacle_atr>=0.25 & aoi_near_edge_atr>=0.25,2,1849,264.3,0.3661,0.6333,0.0994,12,1.157
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,aoi_near_edge_atr>=0.25 & distance_to_next_htf_obstacle_atr>=0.25,2,1849,264.3,0.3661,0.6333,0.0994,12,1.157
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,trend_age_impulses>=3,1,3374,482.3,0.366,0.6334,0.099,17,1.156
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,1011,144.5,0.366,0.633,0.0988,15,1.156
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london,7,aoi_far_edge_atr>=1.5,1,847,121.1,0.366,0.634,0.098,10,1.155
ATR1,SL_ATR_1_0,2.0,grp_aud_bloc_per_sym,5,htf_range_size_mid_atr>=10 & distance_to_next_htf_obstacle_atr>=0.25,2,754,107.8,0.366,0.634,0.0981,11,1.155
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,distance_to_next_htf_obstacle_atr>=0.25,1,3441,491.9,0.3659,0.6332,0.099,25,1.156
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,break_close_location>=0.7,1,2946,421.1,0.3659,0.6334,0.0987,15,1.156
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,bars_between_retest_and_break<=3,1,962,137.5,0.3659,0.632,0.1005,18,1.159
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,809,115.7,0.3659,0.6316,0.101,16,1.16
ATR1,SL_ATR_1_0,2.0,grp_gbp_pairs_ny,6,bars_between_retest_and_break<=3 & break_close_location>=0.65,2,787,112.5,0.3659,0.6341,0.0978,10,1.154
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,aoi_near_edge_atr>=0.25,1,2020,288.8,0.3658,0.6337,0.0984,16,1.155
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_open,7,no_gate,0,853,121.9,0.3658,0.6342,0.0973,15,1.153
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london_open,6,trend_age_impulses>=3,1,749,107.1,0.3658,0.6342,0.0975,11,1.154
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1411,201.7,0.3657,0.6343,0.0971,17,1.153
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,distance_to_next_htf_obstacle_atr>=0.25 & signal_candle_opposite_extreme_atr>=0.35,2,793,113.4,0.3657,0.6318,0.1005,11,1.159
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,aoi_far_edge_atr>=1.0,1,3441,491.9,0.3656,0.6338,0.0979,16,1.154
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_ny,7,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,1365,195.1,0.3656,0.6337,0.098,16,1.155
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,break_close_location>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,867,123.9,0.3656,0.6321,0.1,13,1.158
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,aoi_far_edge_atr>=1.5,1,1947,278.3,0.3652,0.6348,0.0955,24,1.15
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,signal_candle_opposite_extreme_atr>=0.5,1,1076,153.8,0.3652,0.6348,0.0957,15,1.151
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,htf_range_size_mid_atr>=10,1,4569,653.2,0.3651,0.6345,0.0958,21,1.151
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_london_ny,5,break_close_location>=0.7 & max_retest_penetration_atr<=1.25,2,830,118.7,0.3651,0.6349,0.0952,23,1.15
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,2767,395.6,0.365,0.6339,0.0968,21,1.153
ATR1,SL_ATR_1_0,2.0,all_ny,21,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,2219,317.2,0.365,0.6341,0.0968,26,1.153
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,aoi_far_edge_atr>=1.0,1,1085,155.1,0.365,0.6341,0.0966,17,1.152
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_open,7,trend_age_impulses>=3,1,822,117.5,0.365,0.635,0.0949,15,1.149
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,trend_age_impulses>=5,1,748,106.9,0.365,0.635,0.0949,15,1.149
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london_open,6,break_close_location>=0.5,1,715,102.2,0.365,0.635,0.0951,12,1.15
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,max_retest_penetration_atr<=1.5,1,3146,449.7,0.3649,0.6345,0.0956,20,1.151
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=2 & distance_from_last_impulse_atr>=0.5,2,2458,351.4,0.3649,0.6343,0.0964,15,1.152
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,htf_range_size_mid_atr>=20,1,1940,277.3,0.3649,0.6351,0.0948,17,1.149
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_ny,5,bars_between_retest_and_break<=4,1,770,110.1,0.3649,0.6338,0.0974,18,1.154
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,distance_to_next_htf_obstacle_atr>=0.25 & distance_from_last_impulse_atr>=0.5,2,1927,275.5,0.3648,0.6341,0.0964,16,1.152
ATR1,SL_ATR_1_0,2.0,top15_win_2ndwin,15,distance_from_last_impulse_atr>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1927,275.5,0.3648,0.6341,0.0964,16,1.152
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,distance_to_next_htf_obstacle_atr>=0.25 & break_close_location>=0.65,2,1568,224.2,0.3648,0.6339,0.0961,15,1.152
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=2,1,1028,147.0,0.3648,0.6333,0.097,15,1.153
ATR1,SL_ATR_1_0,2.0,grp_aud_bloc_per_sym,5,bars_between_retest_and_break<=3,1,869,124.2,0.3648,0.6352,0.0944,12,1.149
ATR1,SL_ATR_1_0,2.0,grp_high_vol_ny_open,6,no_gate,0,847,121.1,0.3648,0.634,0.0955,13,1.151
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,bars_between_retest_and_break<=2 & distance_to_next_htf_obstacle_atr>=0.25,2,806,115.2,0.3648,0.6328,0.0976,14,1.154
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=3 & max_retest_penetration_atr<=1.25,2,3398,485.8,0.3646,0.6348,0.0947,17,1.149
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,max_retest_penetration_atr<=1.5,1,990,141.5,0.3646,0.6333,0.0967,20,1.153
ATR1,SL_ATR_1_0,2.0,grp_high_vol_ny_open,6,aoi_far_edge_atr>=1.0,1,812,116.1,0.3645,0.6355,0.0936,12,1.147
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,signal_candle_opposite_extreme_atr>=0.35,1,4289,613.1,0.3644,0.6349,0.0944,20,1.149
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,trend_age_impulses>=3,1,1051,150.2,0.3644,0.6346,0.0941,13,1.148
ATR1,SL_ATR_1_0,2.0,all_ny_open,21,break_close_location>=0.75,1,1573,224.9,0.3643,0.6351,0.0934,17,1.147
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,aoi_far_edge_atr>=1.5,1,1131,161.7,0.3643,0.6357,0.0928,14,1.146
ATR1,SL_ATR_1_0,2.0,grp_nzd_bloc_london_ny,5,break_close_location>=0.65 & max_retest_penetration_atr<=1.25,2,1024,146.4,0.3643,0.6357,0.0928,18,1.146
ATR1,SL_ATR_1_0,2.0,grp_high_vol_ny_open,6,signal_candle_opposite_extreme_atr>=0.25,1,840,120.1,0.3643,0.6345,0.0939,13,1.148
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_ny,7,distance_to_next_htf_obstacle_atr>=0.25 & distance_from_last_impulse_atr>=0.5,2,1337,191.1,0.3642,0.635,0.0941,16,1.148
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_london_ny,7,distance_from_last_impulse_atr>=0.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1337,191.1,0.3642,0.635,0.0941,16,1.148
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=3,1,3867,552.8,0.3641,0.6351,0.0935,15,1.147
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,3507,501.3,0.3641,0.6353,0.0932,15,1.147
ATR1,SL_ATR_1_0,2.0,all_london_open,21,break_close_location>=0.7,1,1744,249.3,0.3641,0.6359,0.0923,19,1.145
ATR1,SL_ATR_1_0,2.0,grp_usd_majors_london_ny,5,bars_between_retest_and_break<=1,1,1170,167.3,0.3641,0.635,0.094,26,1.148
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,max_retest_penetration_atr<=1.5,1,1115,159.4,0.3641,0.6341,0.0948,12,1.149
ATR1,SL_ATR_1_0,2.0,grp_high_vol_london,6,break_close_location>=0.7,1,780,111.5,0.3641,0.6359,0.0923,11,1.145
ATR1,SL_ATR_1_0,2.0,grp_eur_pairs_asia,5,max_retest_penetration_atr<=1.25,1,706,100.9,0.364,0.636,0.0921,13,1.145
ATR1,SL_ATR_1_0,2.0,all_london_open,21,aoi_far_edge_atr>=1.5 & distance_to_next_htf_obstacle_atr>=0.25,2,1231,176.0,0.3639,0.6361,0.0918,11,1.144
ATR1,SL_ATR_1_0,2.0,top8_tpy,8,htf_range_size_mid_atr>=20,1,893,127.7,0.3639,0.6361,0.0918,11,1.144
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ny,7,aoi_near_edge_atr>=0.25,1,775,110.8,0.3639,0.6348,0.094,15,1.148
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,max_retest_penetration_atr<=1.25 & signal_candle_opposite_extreme_atr>=0.35,2,3384,483.8,0.3638,0.6356,0.0921,19,1.145
ATR1,SL_ATR_1_0,2.0,grp_jpy_pairs_ld_ny_overlap,7,max_retest_penetration_atr<=1.25,1,852,121.8,0.3638,0.6338,0.0947,20,1.149
ATR1,SL_ATR_1_0,2.0,grp_aud_bloc_per_sym,5,bars_between_retest_and_break<=2 & htf_range_size_mid_atr>=10,2,789,112.8,0.3638,0.6362,0.0913,11,1.143
ATR1,SL_ATR_1_0,2.0,top20_win_2ndwin,20,bars_between_retest_and_break<=2 & max_retest_penetration_atr<=1.25,2,3211,459.0,0.3637,0.6356,0.0921,16,1.145
